1,比黑人碳头牙刷好用?,碳头;,好用;,1;
190,破玩意，一使劲就变形，脱开，能干啥正事！不推荐购买！,NULL;NULL;NULL;NULL;,破;变形;能干;推荐;,-1;-1;1;1;
191,发货及时包装完好，做工不错，价格便宜，版型也很不错，相当超值了,NULL;发货;NULL;版型;NULL;,及时;完好;不错;不错;超值;,1;1;1;1;1;
192,与同品牌的一样，一盒里50张，看图片感觉包太妃糖非常适合才买的。到货觉得纸张薄，不知道包糖会不会透呢？,纸张;,薄;,0;
193,为什么用了两天之后突然暗下来了？,NULL;,暗;,-1;
194,容易组装，但是包装清单上有的工具没有配……性价比还是比较高的，如果不掉漆，再结实一点就更好了。,NULL;性价比;NULL;NULL;,容易;高;结实;更好;,1;1;1;1;
195,很容易掉不说，纸卷也不容易抽动,纸卷;纸卷;,容易;容易;,1;1;
196,个人觉得oakwood牌子的护理膏很好用，进口正品，擦完很润滑，皮具就不容易干裂了，也一直相信亚马逊的产品,膏;NULL;皮具;NULL;,很好;正品;容易;干裂;,1;1;1;-1;
197,很少评论，不过这个架子买的时候没注意居然不是亚马逊自营的。收到的时候包装之简陋有一根管中间已经压扁了。而且几处掉漆。但是当时急到要用也勉强能用就凑合了。,NULL;时候;NULL;NULL;,很少;简陋;能用;凑合;,1;-1;1;0;
198,绝对不值，千万还是别买了，这个笔最多签签字，根本不能当毛笔用啊。。。贵的要死,NULL;NULL;,不值;贵;,-1;-1;
199,Transcend 创见的存储卡，质量很稳定。2003年给佳能350D买的2G-CF卡，当时花了360元，到现在还在用。这个SD卡，59元，实测写入速度600MB内容要15秒，与sandisk的超极速卡（16G要120多元）性能不相上下，但价格要便宜70多元。存储卡最重要的指标是写入速度，因为拍照时，照片写入存储卡的速度越快越好，而读的速度是第二位的。选择存储卡不要被标签上的那些数据如95MB/s、90MB/s蒙蔽，写入速度快才是最重要的。,质量;NULL;NULL;NULL;NULL;价格;NULL;,稳定;卡;卡;极速;卡;便宜;快;,1;-1;-1;1;-1;1;1;
200,一直在用，很不错的。,NULL;,不错;,1;
201,总体感觉还行，包装完好，送货也快。物流确实不错。 总体感觉是光点较小，但也能达到所说15米远。个人感到最大不足是充电电池，商品介绍中并未明确说明这一点。充电电池效果肯定不如电池来得好。,感觉;NULL;NULL;物流;个人;电池;,还行;完好;快;不错;不足;好;,1;1;1;1;-1;1;
202,用了4天吧，右眼镜片就裂了，有点脆弱吧……,NULL;有点;,裂;脆弱;,-1;-1;
203,倒出来的时候有死角，会倒不干净,NULL;,干净;,1;
204,用着还行 开车带着挺方便 不沉 就是送来后镜片有些磨损 希望以后注意吧,NULL;NULL;NULL;,还行;方便;不沉;,1;1;1;
205,不错的英词。 性价比高。,NULL;性价比;,不错;高;,1;1;
206,太太太太薄了，节能的品质领教了,太太;NULL;,薄;节能;,0;1;
207,编排混乱，但是，看起来还是挺赏心悦目的。,NULL;,混乱;,-1;
208,还不错，就是用的很快,NULL;NULL;,不错;很快;,1;1;
209,首先这物流真心让人郁闷，等了半个月来跟我说清关延迟，然后到手时物流不是易客满而是别的物流，还是从东莞发出，让我怀疑是不是正品啊！东西包装有小箱子还不错，但是奶瓶说明书竟然英文韩文还夹杂几行中文说明，不是美版么，怎么还有中文，真心怀疑是否正品！再说试用，哎装水后拧紧了还是会从瓶身漏，喂宝宝几次都滴得衣服湿，要不是不知怎么退货我肯定退了,人;NULL;NULL;小箱子;NULL;NULL;,郁闷;延迟;正品;不错;正品;漏;,-1;-1;1;1;1;-1;
210,书第二天就到了，本来很期待，可是说好的光盘哪儿去啦,,,
211,很好吃，没事嚼两粒，味道很好,NULL;NULL;味道;,好吃;没事;很好;,1;0;1;
212,感觉跟在泰国的乳胶枕头不一样，也不是很舒服,NULL;,舒服;,1;
213,购买使用后：1）有些除臭去垢作用 2）约克夏不拒绝味道 3）纯进口产品使用放心,NULL;,放心;,1;
214,材质厚重，质量不错。安装使用都挺方便。,材质;质量;NULL;,厚重;不错;方便;,1;1;1;
215,效果还是很明显！！不错！,效果;NULL;,明显;不错;,0;1;
216,发热的时间够12小时，不过发热得很均匀，每块都很平整。,NULL;NULL;,均匀;平整;,1;1;
217,太贵了，没觉得哪里好，和小白熊比性价比差太多、果断不买第二次,NULL;NULL;,太贵;好;,-1;1;
218,效果一般，老公说有一次他亲眼看到一只小强绕着这个胶饵走。后来用了德国小蠊专杀剂，十包装的那个灭蟑药才消灭的小强。,效果;,一般;,0;
219,封面跟照片的完全不一样！,,,
220,看到了诸多的好评，也看到有评论说字太小，比较又比较之后还是下单了。收到一看，晕了。字小得看着晕。以前买的是岳麓书社出版的，那本虽然没注释什么的，但看得顺眼多了。申请退货，但没见有个反应，算了，就束之高阁好了。,NULL;NULL;束之高阁;,好评;顺眼;好;,1;1;1;
221,我用了四盒，内衣不再有汗渍，但滚桶洗衣机的洗涤剂盒有未溶的洗衣粉,,,
222,这笔那么贵居然有股类似油漆的味道，包装太懒了打开有两支笔头断了，还有，我没说不开发票吧，怎么不给我开！！这是马可吗？,NULL;,贵;,-1;
223,太难吃了，不好吃，，,NULL;NULL;,难吃;好吃;,-1;1;
224,平平淡淡没什么表现，一会就不润了,,,
225,纸张不是很好，图画颜色有点掉色,纸张;,很好;,1;
226,变焦过渡一般，存在虚焦现象。,NULL;,一般;,0;
227,根本就不是纯棉，手感不好,NULL;,不好;,-1;
228,巨无霸的瓶子，味道清新淡雅,味道;NULL;,清新;淡雅;,1;1;
229,这个产品还不错。价格也比较超值。用了两次，我家狗狗没有过敏现象发生。还是比较安全。,产品;NULL;NULL;,不错;超值;过敏;,1;1;-1;
230,嗯，很好，这正是我想要的。,NULL;,很好;,1;
231,还可以，可以粘出一些小白头，但也不算特别惊艳。有需要的还是可以用下的。,NULL;NULL;NULL;NULL;,可以;可以;惊艳;可以;,1;1;1;1;
232,说话神马的还是会听到， 晚上睡一觉 ，早上会掉下来， 得现找。。。,,,
233,货到的时候下面角都磕憋了,,,
234,效果还可以吧，嗯，用着一般,NULL;NULL;,可以;一般;,1;0;
235,虽然验证是真的，但是两个内胆都非常松，而且有一个外壳两个结合处有毛刺，很不满意的一次购物,NULL;,满意;,1;
236,用了好久了 质量还不错 但是味道不是很喜欢 可能以后会换其他的产品试试吧,质量;NULL;,不错;喜欢;,1;1;
237,挺好的 颜色什么都很喜欢，质量还是挺好的 蛮不错的 已经是回购了。,NULL;NULL;质量;NULL;,好;喜欢;好;不错;,1;1;1;1;
238,一般，感觉设计不符合人体工程学，小指那里跟食指一样长，内里会移位，手掌内会不舒服，可能我手太小，掌宽9，中指长8，不过很暖和，北方天气可能会适合，但还是退了,NULL;食指;内会;NULL;NULL;NULL;,一般;长;舒服;长;暖和;适合;,0;1;1;1;1;1;
239,没感觉到明显效果 但也似乎微微的有点用 没有意味 在口腔里面没有难受的感觉 看到好多评论说 牙齿很酸 但是我丝毫没有不适的感觉 和没贴的感觉一样 不难受,感觉;NULL;NULL;NULL;,明显;难受;不适;难受;,0;-1;-1;-1;
240,一直用这个产品，发热快，可以发热最少有7.8小时,NULL;NULL;,快;可以;,1;1;
241,秒杀699，翻看13年A400买的才520，真心搞不懂了 ，再加上是越南产，所以退货了。,,,
242,老公说没啥效果，还买了两只,,,
243,没啥用感觉沒有宣传的好,感觉;,好;,1;
244,内容少，精华不多内容少，精华不多,,,
245,原装的线。充了30秒就断了，这东西也太差了，明显感觉是尾货，小品牌确实质量不行！,东西;NULL;NULL;,太差;明显;不行;,-1;0;-1;
246,昨晚用了一张湿纸巾整个鬼头全是麻痹状态。勃起都困难。 喷剂还没用,NULL;NULL;,麻痹;困难;,-1;-1;
247,女儿在看电视时发现的玩具，购买的欲望很强烈。但买回来玩的频率不高，胜在质量还行吧，没什么味道。,频率;质量;,高;还行;,1;1;
248,东西收到后，和朋友的一对比。差别蛮大，做工粗糙，非正品、、、、,NULL;NULL;,粗糙;正品;,-1;1;
249,就是牙膏 也不见得便宜,NULL;,便宜;,1;
250,到底是金正这个品牌没让我失望，东西好用，服务靠谱,NULL;东西;,失望;好用;,-1;1;
251,东西不错， 很满意，哈哈,东西;NULL;,不错;满意;,1;1;
252,书很重要，但翻译太差，几不可读！,NULL;,太差;,-1;
253,试写了一下真的很不错的软性彩铅 光用来涂色感觉有点浪费哦 盒子打开满满的色阶看的心花怒放呢,色阶;有点;,不错;浪费;,1;-1;
254,纯棉的，挺好的，细微色差,NULL;NULL;,好;细微;,1;-1;
255,闻起来感觉那个味道有点怪，像加了香油的咸菜味道，不知道这么说准不准确。。。没有之前皇家奶糕的味道好。,NULL;味道;,准确;好;,1;1;
256,活动时候买的，没有用，看上去还可以,NULL;,可以;,1;
257,7月12号买的隔天就到了但是！！！耳机感觉不像是正品的，用了两三天就开始掉漆。到昨天为止还好好的，今天就只剩一边有声音了，打客服电话一直是无法接通。,感觉;,正品;,1;
258,温和 味道好闻 好用 略贵,NULL;味道;NULL;NULL;,温和;好闻;好用;贵;,1;1;1;-1;
259,一直在使用，推荐。甲级,NULL;,推荐;,1;
260,商品还行，过了好几年才来评论233,商品;,还行;,1;
261,质量不错，第一次用海外购，满意,质量;NULL;,不错;满意;,1;1;
262,东西还可以，亚马逊做的也太不地道了。prime会员日大促的招牌打了多久，最后会员日当天买的东西比平时还贵。虽然贵的不多，但是这种做法让人觉得不舒服。,NULL;东西;NULL;NULL;人;,可以;贵;贵;不多;舒服;,1;-1;-1;0;1;
263,买的是一对，怎么成一个了，请回复,,,
264,不错。就是太小了。太少了。 另外，发货发错了，我买的是HB，给我发的是红色的。觉得好玩，就留下了。,NULL;NULL;NULL;,不错;发错;好玩;,1;-1;1;
265,我买的是整盒的（一盒三只装），收到后发现为什么是拆开包装的呢？本来以为买亚马逊自营的比较保险，最起码是正品，可是我买的是整盒，无需打开包装吧，本来一盒就是三只装的，可是我收到的货，却是拆开了外包装的。盒子右侧的点断线是被打开了的。心里很不舒服！！！不知道是不是正品。如照片所示：外包装的纸盒是被打开过的。,NULL;NULL;NULL;,正品;舒服;正品;,1;1;1;
266,很好，两岁的宝宝穿110cm的有些大，留着明年应该还能穿。,NULL;,很好;,1;
267,东西吗应该是正品的，但是用的没什么效果，只保湿，，真晕了== 但是涂在脸上还有点油，因该适合秋冬天用吧--- 别的没感觉。。。。,东西;NULL;,正品;适合;,1;1;
268,拆开包装有味道，别的等使用后再说,,,
269,买错了，退货中，不适合学英文的人看。,NULL;,适合;,1;
270,随机发颜色竟然都是黑色的，不太喜欢 在亚马逊买了些生活用品 比商场的还贵 向亚马逊反馈得到的答案是进货渠道不同价钱也会不同 所以慎重考虑吧 在网上买生活用品就是不想提太远 结果配送问题 还是让我搬了两趟，送货员说他们负责的地方太多送不过来 让我帮帮忙。,NULL;商场;NULL;,喜欢;贵;负责;,1;-1;1;
271,一般.没有泡泡.没有说的那么好,NULL;NULL;,一般;好;,0;1;
272,用起来感觉和其他牌子的套套差不多，甚至有一些比杰士邦还要好，真不知道卖这么贵是凭啥,NULL;杰士邦;NULL;,差不多;好;贵;,0;1;-1;
273,这款bb以前买杂志送了一大堆，用过很多次。很水润，皮肤不会干。颜色自然 无色差。但是遮暇力确实很弱 ，弱暴了～有点小痘痘都点挡不住！,NULL;NULL;NULL;NULL;,水润;干;自然;弱;,1;-1;1;-1;
274,一年多前无意间看了花艺在线，万宏老师的一段视频，感觉从色彩方面研究花艺是一个切入点，现在还在学习中，色彩比较全但是觉得举例作品有点少。,,,
275,好用，方便，拖地干净,拖地;NULL;拖地;,好用;方便;干净;,1;1;1;
276,老公说挺不错的，不过还没用，很期待~~~,,,
277,快递不送货上门，去韵达快递门面拿的，打开看破了指甲大个洞，卖家应检查好发货！鉴于商品体积大退换货麻烦，将就算了！另外，里面只有枕头和防层罩，没有防滑垫.......，本次购物多有失望....,卖家;NULL;NULL;,好;麻烦;失望;,1;-1;-1;
278,质量非常好！赞一个！,质量;NULL;,好;赞;,1;1;
279,保质期是到2016年4月1日的，商品信息上没有任何说明，气愤，非常失望的一次购物,NULL;NULL;,气愤;失望;,-1;-1;
280,材料有没有搞过防蛀？蛀虫太多了,,,
281,?62入手，有瑕疵的全新品，对此我很没所谓； 喜欢这种paperback版本纸张的廉价触感； 内容无需置评。,NULL;NULL;NULL;纸张;,瑕疵;全新;喜欢;廉价;,-1;1;1;1;
282,不错，比想象中的好多了,想象;,不错;,1;
283,这一颗星我都不想给，吗家里8只猫没有一只喜欢吃，闻了一下就跑了，我那红狗的一比较真的差太多，红狗的猫就吃，这个的就不吃而且这个特别黏沾到哪里很难弄掉一样，特别黏，味道就跟方便面调料包的味道差不多，吻久了就恶心一样，红狗完全没有这样感觉猫也爱吃，，真是一分钱一分货，太垃圾的主要猫都不吃害得我相信亚马逊居然买了5个，我都不知道这么多放在这里怎么办，看着就堵心。这是什么产品么，，,NULL;NULL;NULL;NULL;NULL;,喜欢;差不多;久;恶心;垃圾;,1;0;0;-1;-1;
284,相当的好，外婆喜欢!,NULL;NULL;,好;喜欢;,1;1;
285,还蛮好的···蛮保湿的,NULL;,蛮好;,1;
286,译文字体很小，很伤眼睛。,字体;,很小;,1;
287,蚊子嗡嗡飞，又不能调节大小,,,
288,质量一般，而且偏大太多，中号袖子比一般的起码长了十厘米，算了，自己改一下将就了,质量;NULL;袖子;起码;,一般;偏大;一般;长;,0;-1;0;1;
289,我家可可一直吃国外的无谷粮 但是特别容易断货 某宝假货又多 这次看到 国内也做比较高端的无谷粮 买来试试 这款虽然也是六种肉 但是都是常见肉类也没有鱼 所以蛋白质含量只有31 薯类豌豆类却加了好几种 亚马逊价格很便宜哦,NULL;宝;NULL;价格;,容易;假货;高端;便宜;,1;-1;1;1;
